genre,name,price,rank,rating,review_1,review_2,safety,total_review
"Italian, American",Frank's Italian American,$$ - $$$,1708.0,4.0,"“Fun atmosphere, Service staffs Ali (not sure how to spell) was nice and helpful.”",“We had so much fun and their was this bartender Sacky who made us do some del...”,,41
"French, European",Artisan De La Truffe Hong Kong,$$ - $$$,1709.0,4.0,“I’d dinner at Artisan de la Truffe after trying lunch there a few months ago.”,"“Great food, exceptional service with great sea view”",,46
"Chinese, Asian",Shamrock Restaurant,$$ - $$$,1710.0,4.0,"“Great value buffet at Shamrock Cafe, 1st...”",“Limited choice and poor wine”,,69
International,Are U Labeler,$$ - $$$,1711.0,4.5,“Can you see the resemblance? 🤣”,“Nice little cafe with cute latte art...”,,19
"Asian, Vietnamese",Moi Moi,$$ - $$$,1712.0,4.0,"“The Crab Spring Rolls was crispy yet full of flavour, and the A5 Wagyu Beef P...”",“Rice paper roll with shrimp is good and both Waygu Beef and Spicy Hue Pho are...”,,56
French,Arbor,$$$$,1713.0,4.0,“This new way to prepare the foie gras s...”,“Delicious modern french cuisine”,,49
"Chinese, Asian",Prince Restaurant Tsim Sha Tsui,$$$$,1714.0,3.5,“lunch”,“Nice food extremely bad service towards...”,,171
,San Tian Zhi Mian Suo,$$ - $$$,1715.0,4.0,“Best tsukemen in town”,“Decent tsukemen”,,32
Chinese,The Graces Restaurant - Kornhill,$$ - $$$,1716.0,4.0,“Some hits and misses”,“Nice place for Peking Roast Duck!”,,45
Chinese,Shanghai Po Po ( V City),$$ - $$$,1717.0,4.0,“Shanghai Food”,“Shanghainese love shanghai style food”,,61
"American, International",The Pantry,$$ - $$$,1718.0,4.0,“S'more dips”,“The best pancakes ever!”,,38
Cafe,Wise Bro Dessert,$,1719.0,4.0,“Delicious sweet”,“Local dessert”,,46
Bar,ORI-GIN,$$ - $$$,1720.0,4.5,"“Misleading info on website, avoid this bar”",“Great service and great selection”,,32
"Chinese, Asian",The Dining Room(Langham Place),$$ - $$$,1721.0,4.0,“Good”,"“Quick service, not cheap”",,75
Cafe,Cafe Swan (Metro City Plaza),$$ - $$$,1722.0,4.0,“咖啡灣”,“Yummy soft crab curry rice”,,29
Japanese,Ganso Tsukemen,$$ - $$$,1723.0,4.0,“Superb and Inexpensive Tsukemen”,“Hong Kong style?”,,59
"Indian, Italian",Curry@Aberdeen,$$ - $$$,1724.0,4.5,“Finally found a good vegetarian...”,“Don't be fooled....”,,26
"Asian, Chinese",Tai Ping Koon Restaurant,$$ - $$$,1725.0,4.0,“Superb Supper”,“Institution in HK”,,46
"European, Asian",Red House,$$ - $$$,1726.0,4.0,“Lunch - dim sum / soup - great!”,“Lunchtime dim sum was excellent”,,75
Thai,Mango Tree (Yoho Mall),$$ - $$$,1727.0,4.0,“CNY dinner in the midst of Coronavirus”,“Great dinner at Mango Tree”,,31
"Mediterranean, European",El Cid Spanish Restaurant TST,$$ - $$$,1728.0,3.5,“Spanish tapas”,“Wow!”,,111
"French, Fast Food",La Rotisserie(Sai Ying Pun),$$ - $$$,1729.0,4.0,“Consistently good”,“Good chicken sandwich”,,35
"Seafood, Chinese",Yuet Wah Hui Seafood Restaurant,$$ - $$$,1730.0,4.0,"“Typhoon shelter crab, super fresh seafood heaven”",“This was a busy seafood restaurant.”,,53
"Asian, French",Gingko House,$$ - $$$,1731.0,4.0,“UNDERRATED BUT SO GOOD !!!”,“很好吃! Must visit again!”,,46
"Seafood, Asian",Lamma Mandarin Seafood,$$ - $$$,1732.0,4.0,“Exceeded my expectation”,“Wonderful seafood and service”,,43
International,Regal Kowloon Hotel - Cafe Allegro,$$ - $$$,1733.0,4.0,“..afternoon tea..”,"“Cafe Allegro, basement of the Regal...”",,83
Chinese,Beijing Home,$$ - $$$,1734.0,4.0,"“Beijing Home, WAnchai”",“Nice and cheap”,,33
Chinese,Rainbow Healthy Dumpling,$,1735.0,4.5,“好特別既彩虹雲吞”,“七色彩虹 食出養生滋味”,,18
"Cafe, International",Green Waffle Diner(Causeway Bay),$$ - $$$,1736.0,4.0,“Poor services”,“great american restaurant”,,48
Japanese,Hand Make,$,1737.0,4.0,“食過番尋味的雪糕店 🤪”,“性價比好高既”,,43
"Mediterranean, European",Mijas Spanish Restaurant,$$ - $$$,1738.0,4.0,“Great way to spend the afternoon!”,"“Great place, nice view and excellent food”",,57
Vietnamese,Pho Le,$$ - $$$,1739.0,4.0,“delicious but small”,“Delicious Vietnamese Beef Noodle Soup”,,45
"Chinese, Asian",Cheung Hing Kee Shanghai Pan-fried Buns,$,1740.0,4.0,“Excellent Shanghai style pan-friend dumplings”,“... eating instructions in both Cantonese and English on how to enjoy this li...”,,27
Spanish,Espuma,$$ - $$$,1741.0,4.0,“Average”,“Nice food but with so so service”,,49
Asian,Monsoon HK,$$ - $$$,1742.0,5.0,“Satisfied Friday dinnerr”,“Friends gathring in a beautyful resturant”,,12
"Japanese, Asian",Sukiyaki Mori,$$$$,1743.0,4.5,“《廚師即席燒肉 | 關西風 | Sukiyaki 壽喜燒》”,“one of the best sukiyaki in HK”,,23
"Chinese, Asian",Jade Garden,$$ - $$$,1744.0,3.5,“Dim Sum traditional style”,“Great for Cantonese food”,,69
"Fast Food, Asian",Ka Ka Lok Fast Food,$,1745.0,4.0,"“All kinds of fast food, mostly good...”",“Legendary”,,39
"Japanese, Sushi",Robata Kim,$$ - $$$,1746.0,4.0,“Best in town “Japanese All u can eat””,“Nice and lots of choices”,,31
Chinese,Man Jiang Hong,$$ - $$$,1747.0,4.0,“Sichuan in TST”,"“Good Sichuan food for Hong Kong, mostly...”",,27
Mexican,Coyote Mexican Cantina Discovery Bay,$$ - $$$,1748.0,3.5,“Best Mexican restaurant in Shenzhen”,“Ordered Paella and Prawn mango salsa......”,,91
"Chinese, Asian",Fu Sing Shark Seafood Restaurant,$$ - $$$,1749.0,4.0,“Their Thick Cut BBQ Pork is just super juicy and tasty - great with rice and...”,“Wonderful Cantonese food”,,98
"European, Cafe",COVA Caffe (Ocean Centre),$$ - $$$,1750.0,4.0,“Okay afternoon tea spot”,“Disappointing”,,56
"Chinese, Asian",The Seventh Son Restaurant,$$$$,1751.0,4.0,"“Classic, fantastic Cantonese place!”",“The best Cantonese foods I had in HK”,,38
"Chinese, Asian",Kung Tak Lam,$$ - $$$,1752.0,3.5,"“The tofu made fish, shrimp and pork are...”",“Good vegetarian Chinese food.”,,142
"Vietnamese, Asian",An Nam Vietnamese Restaurant (Kowloon Tong),$$ - $$$,1753.0,4.0,“Vietnamese food at FW”,“Enjoyable dining”,,46
"Thai, Asian",Thai Vegetarian Food,$$ - $$$,1754.0,4.5,“Best Thai Vegetarian Food in HK”,“... as a vegan/vegetarian due to the hi...”,,30
,Swiss Cafe (Central),$,1755.0,3.5,“typical HK cafe”,“Don't understand the fame”,,57
"Chinese, Asian",Evelyn's Garden,$$ - $$$,1756.0,4.0,“Xiaolonbaus saved the day”,“Cheated by the appearance”,,43
,Kanzan Menya Hong Kong,$$ - $$$,1757.0,4.0,“拉麵 沾麵。。都一樣掂🍜🍜🍜💕”,“Have a taste of the very original...”,,29
"American, Fast Food",No Milkshake No Life,$$ - $$$,1758.0,4.0,“For Cheese lovers”,“Lovely spot for a quick bite”,,24
"Japanese, Asian",Years,$$ - $$$,1759.0,4.5,“Delish burger”,“《 Impossible Meat !! 》”,,14
,The Graces Restaurant,$$ - $$$,1760.0,4.0,"“Good food, nice decor, great for...”",“Great gathering place with delicious food!”,,44
Japanese,Banmoto Japanese All You Can Eat Restaurant,$$ - $$$,1761.0,4.0,“Worth the money!”,“Good value for money”,,61
"Asian, International",Kudos,$$ - $$$,1762.0,4.0,“Buffet Bonanza”,“Good choice of breakfast food here.”,,59
"Japanese, Seafood",Hokkaidon,$$ - $$$,1763.0,4.0,“... which overflows with salmon roe.”,"“... flounder, salmon, salmon roe and ab...”",,31
"Japanese, Seafood",Nan Ei Sui San,$$$$,1764.0,4.5,“高質水產-盡在南瀛!”,“高質居酒屋▪至愛浜燒海鮮”,,19
"Chinese, Asian",King's Dimsum,$,1765.0,4.0,“Just average”,"“Great food, rude service”",,45
,Ricky's Kitchen,$$ - $$$,1766.0,4.5,“「我本人，明白什麼都總有限期。」”,“Great quality HK style cuisine”,,16
Chinese,Son Tung Kee Restaurant,$$ - $$$,1767.0,4.5,“Recall the old things still delicious”,“Impressive meal!”,,30
"Chinese, Asian",Dumpling Yuan,$,1768.0,4.0,“Tasty food well delivered”,"“Food was ok, staff were bad”",,65
"European, Grill",High Street Grill,$$ - $$$,1769.0,3.5,“... and smoked salmon dish didn't disap...”,“Good lunch menu”,,107
"Barbecue, Asian",Pyeong Chang Korea BBQ restaurant,$$ - $$$,1770.0,4.0,“Excellent bbq. Great value. Kind service.”,“BUFFET with 3 PRICES”,,47
Chinese,Xitang Hua Ji Huase Shuijiao,$,1771.0,4.0,“Colourful and yummy dumplings”,“カラフルな餃子”,,25
"Chinese, Asian",Kung Tak Lam Shanghai Vegetarian Cuisine,$$ - $$$,1772.0,4.0,“Great authentic vegetarian dim sum!”,“... veg chinese restaurant I will give ...”,,38
"Pizza, Cafe",Postcollectionhk Cafe,$$$$,1773.0,4.0,“المقابس المتاحة”,“尖沙咀的特色Cafe”,,36
"Italian, European",Palco Ristorante,$$$$,1774.0,4.5,“必食人氣芝士黑松露意大利麵”,“份量就唔夠多”,,31
"Chinese, Asian",Shanghai Lane,$$ - $$$,1775.0,4.0,“Go for the dandan noodles”,“Go for the dandan noodles”,,28
"Asian, Taiwanese",1963 HK,$$ - $$$,1776.0,4.0,“Lovely Causal Taiwanese Bistro with a...”,“A great Taiwan dished in town.”,,33
"Asian, Chinese",Delicious Congee,$,1777.0,4.0,“Cantonese Porridge”,“Delicious Indeed...”,,42
"Bar, International",Happy Valley Bar and Grill,$$ - $$$,1778.0,4.0,“Local Hangout with great food!”,“In the heart of Happy Valley...”,,41
"Chinese, Asian",Tak Cheong Noodle,$,1779.0,4.0,“Amazing noodle soups”,“Neighborhood favourite spot for fishball...”,,41
Thai,Golden Thai,,1780.0,4.0,“荃灣抵食泰國菜”,“下午茶”,,30
"Asian, Thai",Sweet Basil Thai Cuisine,$$ - $$$,1781.0,4.0,"“Tasty, swift Thai.”",“Decent meal but on pricey side”,,68
"Spanish, European",Espuma,$$ - $$$,1782.0,3.5,“Completely disgusting”,“Love Confession Dinner”,,77
"French, European",Amuse Bouche,$$$$,1783.0,4.5,“Classy Place”,“One of the Very Best Wine-Friendly...”,,35
"Bar, International",The Phoenix,$$ - $$$,1784.0,4.0,“... spot outside to watch the world go by.”,"“Touting Australian craft beer, some tra...”",,58
"Steakhouse, Australian",Outback Steakhouse,$$ - $$$,1785.0,3.5,“Good Steak in Hong Kong”,“Good steak”,,64
,Cafe & Meal Muji,$$ - $$$,1786.0,4.0,“Simple lunch”,“Great Place if you like mushrooms”,,38
"French, European",Junon,$$$$,1787.0,4.0,“BIRTHDAY CELEBRATION WITH A DELIGHTING...”,“Beautifully decorated restaurant with...”,,52
"Chinese, Asian",DimDimSum Dim Sum Specialty Store (Sha Tin),$,1788.0,4.0,“Well worth seeking out”,“Good dim sum”,,35
"Japanese, Asian",Tsukada Nojo,$$ - $$$,1789.0,3.5,“... a Japanese hotpot called “Beauty Po...”,“... bream and eel rice with soup stock ...”,,70
,Market Hotpot,$$ - $$$,1790.0,4.0,"“Went in, went out.”",“Best hotpot in Hong Kong”,,37
"Italian, European",Pici (Sha Tin),$$ - $$$,1791.0,4.0,“... with nduja and tiramisu for dessert.”,“New additional to the Pici Family”,,24
"Chinese, Asian",Crystal Jade La Mian Xiao Long Bao (Sunshine City),$$ - $$$,1792.0,4.0,“Lunch”,“Great Local Restaurant for Shanghainese...”,,42
"Indonesian, Asian",Kaum Hong Kong,$$ - $$$,1793.0,4.0,“... with some rice it will match better...”,“A nice place for Indonesia cuisine”,,30
"Bar, Pub",Wildfire Pizzabar (TST - Knutsford Terrace),$$ - $$$,1794.0,3.5,“Good for an afternoon beer”,“... some food 🥘 and arrived at this bar and had a large pizza 🍕 and chips w...”,,114
,Sawali Club,,1795.0,4.5,“Yummy Thai style boat noodle”,"“good-sized portions of tasty, authentic...”",,23
"French, European",Plat du Jour,$$ - $$$,1796.0,4.0,“Awesome service! Incredible”,“Shameless Restaurant and horrible attitide”,,85
,Yaki ANA,$$ - $$$,1797.0,4.0,“Very nice afternoon tea set menu”,“Bring your jacket”,,27
"Chinese, Asian","Chiuchow Garden Restaurant (Jardine House, Central)",$$ - $$$,1798.0,4.0,“Good value Chiuchow dinner”,“Great dinner”,,48
"Asian, Vietnamese",Lee Kam Kee Vietnamese Restaurant,$$ - $$$,1799.0,4.0,“Fantastic Vietnamese Food in HK”,“Great food at a great price”,,36
,Lee Moon Yuen Korea Restaurant,,1800.0,4.0,“雞。。全部都係炸雞🐥🐥🐥 瘋狂吃炸雞💛”,“炸雞放題”,,25
"Chinese, Central Asian",San Xi Lou - Causeway Bay,$$ - $$$,1801.0,4.0,“A Scam”,“Wonderful place for some hot n spicy”,,30
"Lebanese, Mediterranean",Sumac,$$ - $$$,1802.0,4.0,“Particularly liked the Halloumi and mixed grill of different meats.”,“Also halloumi cheese was great.”,,73
"Chinese, Asian",Kwan Kee Bamboo Noodle,$$ - $$$,1803.0,4.5,“Delicious wonton and noodles”,"“The crab roe wontons were like a real clean taste of the sea, very, very good...”",,21
,TamJai SamGor Mixian (Kwun Tong),$,1804.0,4.0,“rice noodles”,“Yummy spicy rice noodle as usual”,,44
"Chinese, Seafood",Sing Kee Seafood Restaurant,$$ - $$$,1805.0,4.0,"“Cantonese style restuarant, serving...”",“Mediocre”,,60
"Cafe, French",cafe aout,$$ - $$$,1806.0,5.0,“Excellent coffee and crepes in the hear...”,“Cozy place for awesome crepes and coffee”,,13
"Seafood, European",Caviar House & Prunier,$$ - $$$,1807.0,4.5,“Great seafood place while waiting for...”,“Fabulous”,,28
"Japanese, Diner",Kozy Okonomi-yaki Teppan-yaki,$$ - $$$,1808.0,4.5,“... as most of the diners are Japanese.”,“The izakaya with soul”,,22
"Japanese, Sushi",Sen-ryo (Times Square),$$ - $$$,1809.0,4.0,“Very good Japanese restaurant with nice...”,“Nice Japanese food”,,34
"Japanese, Sushi",Itacho Sushi (Yashili Avenue),$$ - $$$,1810.0,3.5,“My wife’s tuna salad was also very good.”,“Well presented lunch set”,,84
,Golden Prince Thai Restaurant,$$ - $$$,1811.0,4.5,“Great dessert”,“Dinner”,,16
"French, Bar",Plat du Jour (Pacific Place),$$ - $$$,1812.0,3.5,"“The Bouillabaisse, which had scallops, salmon, prawns and sole, was also deli...”",“My favorite la bouillabaisse!”,,95
"Chinese, Seafood",Chiu Fook Steam Stone Pot,$$ - $$$,1813.0,4.0,“Mr. Adrian Lee”,“tourist trap”,,41
"Bar, American",Regal Airport Hotel - The China Coast Bar + Grill,$$ - $$$,1814.0,3.5,"“Good pub, poor food and service....”","“Cosy place, average service. Food and...”",,130
,LIFETASTIC Patisserie,$$ - $$$,1815.0,4.0,“30% off for medics”,“Copy from Aussie patisserie”,,30
"Japanese, Sushi",Hiro Japanese Restaurant,$$$$,1816.0,4.0,“Good Sushi but expensive”,“Best quality sushi and lunch set!”,,39
French,La Rotisserie - Sheung Wan,$$ - $$$,1817.0,4.0,“Good French Take Away Rotisserie with a...”,“Good Chicken Take Away”,,59
"Japanese, Sushi",Sushi Mori,$$$$,1818.0,4.5,“Overrated”,“Hard to find but stands out in terms of...”,,46
"Pizza, Korean",Pizza Maru,$$ - $$$,1819.0,4.0,"“Pizzas are good, don't miss out!”",“Pizza better than fried chicken”,,58
"Italian, Pizza",Fog Bar & Restaurant,$$ - $$$,1820.0,4.5,“Great vegetarian options.”,“Very friendly service”,,25
Steakhouse,The Den,$$ - $$$,1821.0,4.5,“Best steaks”,“Never disappointed Wagyu beef”,,26
Chinese,Bee Cheng Hiang(Causeway Bay),$,1822.0,4.0,"“... time in Singapore, Malaysia and Hon...”",“quick snack in a prime location”,,39
,Bari-Uma (將軍澳新都城),$$ - $$$,1823.0,4.5,“A good bowl of ramen...”,“拉麵靈魂伴侶炙燒豚肉”,,18
"Chinese, Asian",Cuisine Cuisine,$$$$,1824.0,3.5,“delightful dim sum w a view”,“You can but do not order dim sum! Vegetable and fried chicken is very good.”,,181
International,Lobby Lounge,$$ - $$$,1825.0,4.0,“Good place to catch up”,"“Great views, above average food”",,60
"Central Asian, Chinese",Wall City Flavor,$$ - $$$,1826.0,4.0,“... coming from the way how the Shanghai dish fish in pine cone style is made...”,“Creative dishes and great presentation”,,31
Street Food,Keung Kee,$,1827.0,4.0,“Best Assorted Sticky Rice in Town”,“Nice sticky rice”,,34
"Bar, Pub",McSorley's Ale House,$$ - $$$,1828.0,3.5,“Best Fish and Chips! Good for family on...”,“Last week I ordered a take-out”,,71
"International, European",AVA Restaurant Slash Bar,$$ - $$$,1829.0,3.5,“Mediocre at best”,“Only a view”,,100
Spanish,La Postre (CS Tower),$$ - $$$,1830.0,4.5,“💗Highly recommended pasta🍝”,“Simple meal”,,17
"American, Barbecue",Smoke & Barrel,$$ - $$$,1831.0,4.5,“Best American BBQ in Hong Kong”,“My new favorite spot in Hong Kong”,,24
"Pizza, Italian",Pizza Express (Empire Centre),$$ - $$$,1832.0,4.0,“Decent Pizza Shop in Kowloon”,"“Warm Welcome, Delicous Pizza”",,28
Steakhouse,Sweetheart Garden Restaurant - North Point,$$ - $$$,1833.0,3.5,“Very nice”,“Awesome steaks!”,,59
"Japanese, Asian",Ajisen Ramen,$$ - $$$,1834.0,3.5,“Delicious!”,“Delicious ramen and yummy snacks”,,56
"Cafe, Seafood",Cafe Rivoli,$$ - $$$,1835.0,4.0,“Breakfast and Seafood Dinner Buffet exc...”,“Breakfast at Cafe Rivoli”,,54
"Asian, Thai",Thai Simple Kitchen,$$ - $$$,1836.0,4.0,“Simple Thai meal”,“Unexpected in several ways.”,,70
"French, European",Les Saveurs Private Kitchen,$$ - $$$,1837.0,4.0,“Nice venue for a private party!”,“Very enjoyable lunch”,,25
"Cafe, Chinese",Kam Kee Cafe (Sharp Street East),$,1838.0,4.0,“... the right word for a toasted sandwich followed by thick Malay noodles.”,“Cantonese comfort food”,,32
"Bar, American",Strokes HK Minigolf Bar & Restaurant,$$ - $$$,1839.0,4.5,“A place like no other”,“Amazing bar / restaurant / games place”,,21
,Ryoyu Bakery Studio (Moko),$$ - $$$,1840.0,4.0,“Japanese bakery using Japanese flour”,“安くて美味しい日系パン”,,28
"Chinese, Asian",Peking Garden Restaurant (Yoho Mall),$$ - $$$,1841.0,4.0,“It’s not your standard dim sum style lunch as there are some dumplings but it...”,"“The Stir Fry Mutton, Soup Dumplings, Fried Dumplings etc. are also great tast...”",,36
"Chinese, Seafood",Hee Kee Fried Crab Expert,$$ - $$$,1842.0,3.5,“We went to the Causeway Bay Branch”,“Spicy crab and mantis shrimp”,,85
,Give Me 5,$$ - $$$,1843.0,4.0,“Was i manipulated into ordering the more...”,“A good for value semi-buffet”,,37
"French, European",Chez Moi,$$ - $$$,1844.0,4.0,“Great Fine Dining Lunch Options”,"“Except for foie gras and steak, the rest were just ordinary.”",,32
,Seoi Kee Cha Chan Teng,$,1845.0,4.0,“Tasty french toast & milktea”,“還不錯，但吃不太飽”,,39
"Pizza, Bar",Alvy's,$$ - $$$,1846.0,4.0,“Excellent pizza joint”,“Best pizza bar in Hong Kong”,,34
Japanese,Toyo Katte Don,$$ - $$$,1847.0,4.5,“CP值高的Don”,“Eye-catching & Delicious Uni-Don”,,16
"Japanese, Asian",Tonkichi,$$ - $$$,1848.0,4.0,“One of the loveliest authentic Japanese...”,"“Good Tonkatsu, but not the best”",,52
